Date time,EVENT
2024-09-08 오후 12:03:42,TRY,Reconnection
2024-09-08 오후 12:03:42,EV_Vibe13번,Opened
2024-09-08 오후 12:03:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:03:54,TRY,Reconnection
2024-09-08 오후 12:03:54,EV_Vibe13번,Opened
2024-09-08 오후 12:04:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:04:06,TRY,Reconnection
2024-09-08 오후 12:04:06,EV_Vibe13번,Opened
2024-09-08 오후 12:04:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:04:18,TRY,Reconnection
2024-09-08 오후 12:04:18,EV_Vibe13번,Opened
2024-09-08 오후 12:04:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:04:30,TRY,Reconnection
2024-09-08 오후 12:04:30,EV_Vibe13번,Opened
2024-09-08 오후 12:04:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:04:42,TRY,Reconnection
2024-09-08 오후 12:04:42,EV_Vibe13번,Opened
2024-09-08 오후 12:04:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:04:54,TRY,Reconnection
2024-09-08 오후 12:04:54,EV_Vibe13번,Opened
2024-09-08 오후 12:05:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:05:06,TRY,Reconnection
2024-09-08 오후 12:05:06,EV_Vibe13번,Opened
2024-09-08 오후 12:05:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:05:18,TRY,Reconnection
2024-09-08 오후 12:05:18,EV_Vibe13번,Opened
2024-09-08 오후 12:05:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:05:30,TRY,Reconnection
2024-09-08 오후 12:05:30,EV_Vibe13번,Opened
2024-09-08 오후 12:05:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:05:42,TRY,Reconnection
2024-09-08 오후 12:05:42,EV_Vibe13번,Opened
2024-09-08 오후 12:05:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:05:54,TRY,Reconnection
2024-09-08 오후 12:05:54,EV_Vibe13번,Opened
2024-09-08 오후 12:06:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:06:06,TRY,Reconnection
2024-09-08 오후 12:06:06,EV_Vibe13번,Opened
2024-09-08 오후 12:06:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:06:18,TRY,Reconnection
2024-09-08 오후 12:06:19,EV_Vibe13번,Opened
2024-09-08 오후 12:06:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:06:30,TRY,Reconnection
2024-09-08 오후 12:06:30,EV_Vibe13번,Opened
2024-09-08 오후 12:06:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:06:42,TRY,Reconnection
2024-09-08 오후 12:06:42,EV_Vibe13번,Opened
2024-09-08 오후 12:06:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:06:56,TRY,Reconnection
2024-09-08 오후 12:06:56,EV_Vibe13번,Opened
2024-09-08 오후 12:07:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:07:06,TRY,Reconnection
2024-09-08 오후 12:07:06,EV_Vibe13번,Opened
2024-09-08 오후 12:07:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:07:20,TRY,Reconnection
2024-09-08 오후 12:07:21,EV_Vibe13번,Opened
2024-09-08 오후 12:07:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:07:30,TRY,Reconnection
2024-09-08 오후 12:07:30,EV_Vibe13번,Opened
2024-09-08 오후 12:07:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:07:42,TRY,Reconnection
2024-09-08 오후 12:07:42,EV_Vibe13번,Opened
2024-09-08 오후 12:07:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:07:54,TRY,Reconnection
2024-09-08 오후 12:07:54,EV_Vibe13번,Opened
2024-09-08 오후 12:08:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:08:06,TRY,Reconnection
2024-09-08 오후 12:08:06,EV_Vibe13번,Opened
2024-09-08 오후 12:08:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:08:18,TRY,Reconnection
2024-09-08 오후 12:08:18,EV_Vibe13번,Opened
2024-09-08 오후 12:08:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:08:30,TRY,Reconnection
2024-09-08 오후 12:08:30,EV_Vibe13번,Opened
2024-09-08 오후 12:08:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:08:42,TRY,Reconnection
2024-09-08 오후 12:08:42,EV_Vibe13번,Opened
2024-09-08 오후 12:08:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:08:54,TRY,Reconnection
2024-09-08 오후 12:08:54,EV_Vibe13번,Opened
2024-09-08 오후 12:09:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:09:06,TRY,Reconnection
2024-09-08 오후 12:09:06,EV_Vibe13번,Opened
2024-09-08 오후 12:09:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:09:18,TRY,Reconnection
2024-09-08 오후 12:09:18,EV_Vibe13번,Opened
2024-09-08 오후 12:09:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:09:30,TRY,Reconnection
2024-09-08 오후 12:09:30,EV_Vibe13번,Opened
2024-09-08 오후 12:09:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:09:42,TRY,Reconnection
2024-09-08 오후 12:09:42,EV_Vibe13번,Opened
2024-09-08 오후 12:09:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:09:54,TRY,Reconnection
2024-09-08 오후 12:09:54,EV_Vibe13번,Opened
2024-09-08 오후 12:10:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:10:06,TRY,Reconnection
2024-09-08 오후 12:10:06,EV_Vibe13번,Opened
2024-09-08 오후 12:10:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:10:18,TRY,Reconnection
2024-09-08 오후 12:10:18,EV_Vibe13번,Opened
2024-09-08 오후 12:10:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:10:30,TRY,Reconnection
2024-09-08 오후 12:10:30,EV_Vibe13번,Opened
2024-09-08 오후 12:10:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:10:42,TRY,Reconnection
2024-09-08 오후 12:10:42,EV_Vibe13번,Opened
2024-09-08 오후 12:10:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:10:54,TRY,Reconnection
2024-09-08 오후 12:10:54,EV_Vibe13번,Opened
2024-09-08 오후 12:11:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:11:06,TRY,Reconnection
2024-09-08 오후 12:11:06,EV_Vibe13번,Opened
2024-09-08 오후 12:11:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:11:18,TRY,Reconnection
2024-09-08 오후 12:11:18,EV_Vibe13번,Opened
2024-09-08 오후 12:11:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:11:30,TRY,Reconnection
2024-09-08 오후 12:11:30,EV_Vibe13번,Opened
2024-09-08 오후 12:11:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:11:42,TRY,Reconnection
2024-09-08 오후 12:11:42,EV_Vibe13번,Opened
2024-09-08 오후 12:11:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:11:54,TRY,Reconnection
2024-09-08 오후 12:11:54,EV_Vibe13번,Opened
2024-09-08 오후 12:12:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:12:06,TRY,Reconnection
2024-09-08 오후 12:12:06,EV_Vibe13번,Opened
2024-09-08 오후 12:12:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:12:18,TRY,Reconnection
2024-09-08 오후 12:12:18,EV_Vibe13번,Opened
2024-09-08 오후 12:12:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:12:30,TRY,Reconnection
2024-09-08 오후 12:12:30,EV_Vibe13번,Opened
2024-09-08 오후 12:12:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:12:42,TRY,Reconnection
2024-09-08 오후 12:12:42,EV_Vibe13번,Opened
2024-09-08 오후 12:12:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:12:54,TRY,Reconnection
2024-09-08 오후 12:12:54,EV_Vibe13번,Opened
2024-09-08 오후 12:13:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:13:06,TRY,Reconnection
2024-09-08 오후 12:13:06,EV_Vibe13번,Opened
2024-09-08 오후 12:13:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:13:18,TRY,Reconnection
2024-09-08 오후 12:13:18,EV_Vibe13번,Opened
2024-09-08 오후 12:13:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:13:30,TRY,Reconnection
2024-09-08 오후 12:13:30,EV_Vibe13번,Opened
2024-09-08 오후 12:13:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:13:42,TRY,Reconnection
2024-09-08 오후 12:13:42,EV_Vibe13번,Opened
2024-09-08 오후 12:13:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:13:54,TRY,Reconnection
2024-09-08 오후 12:13:54,EV_Vibe13번,Opened
2024-09-08 오후 12:14:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:14:06,TRY,Reconnection
2024-09-08 오후 12:14:06,EV_Vibe13번,Opened
2024-09-08 오후 12:14:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:14:18,TRY,Reconnection
2024-09-08 오후 12:14:18,EV_Vibe13번,Opened
2024-09-08 오후 12:14:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:14:30,TRY,Reconnection
2024-09-08 오후 12:14:30,EV_Vibe13번,Opened
2024-09-08 오후 12:14:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:14:42,TRY,Reconnection
2024-09-08 오후 12:14:42,EV_Vibe13번,Opened
2024-09-08 오후 12:14:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:14:54,TRY,Reconnection
2024-09-08 오후 12:14:54,EV_Vibe13번,Opened
2024-09-08 오후 12:15:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:15:06,TRY,Reconnection
2024-09-08 오후 12:15:06,EV_Vibe13번,Opened
2024-09-08 오후 12:15:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:15:18,TRY,Reconnection
2024-09-08 오후 12:15:18,EV_Vibe13번,Opened
2024-09-08 오후 12:15:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:15:30,TRY,Reconnection
2024-09-08 오후 12:15:30,EV_Vibe13번,Opened
2024-09-08 오후 12:15:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:15:42,TRY,Reconnection
2024-09-08 오후 12:15:42,EV_Vibe13번,Opened
2024-09-08 오후 12:15:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:15:54,TRY,Reconnection
2024-09-08 오후 12:15:54,EV_Vibe13번,Opened
2024-09-08 오후 12:16:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:16:06,TRY,Reconnection
2024-09-08 오후 12:16:06,EV_Vibe13번,Opened
2024-09-08 오후 12:16:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:16:18,TRY,Reconnection
2024-09-08 오후 12:16:18,EV_Vibe13번,Opened
2024-09-08 오후 12:16:30,EV_Fiber13번,Connecting
2024-09-08 오후 12:16:30,TRY,Reconnection
2024-09-08 오후 12:16:30,EV_Vibe13번,Opened
2024-09-08 오후 12:16:42,EV_Fiber13번,Connecting
2024-09-08 오후 12:16:42,TRY,Reconnection
2024-09-08 오후 12:16:42,EV_Vibe13번,Opened
2024-09-08 오후 12:16:54,EV_Fiber13번,Connecting
2024-09-08 오후 12:16:54,TRY,Reconnection
2024-09-08 오후 12:16:54,EV_Vibe13번,Opened
2024-09-08 오후 12:17:06,EV_Fiber13번,Connecting
2024-09-08 오후 12:17:06,TRY,Reconnection
2024-09-08 오후 12:17:06,EV_Vibe13번,Opened
2024-09-08 오후 12:17:18,EV_Fiber13번,Connecting
2024-09-08 오후 12:17:18,TRY,Reconnection
2024-09-08 오후 12:17:19,EV_Vibe13번,Opened
2024-09-08 오후 12:17:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:17:32,TRY,Reconnection
2024-09-08 오후 12:17:32,EV_Vibe13번,Opened
2024-09-08 오후 12:17:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:17:44,TRY,Reconnection
2024-09-08 오후 12:17:44,EV_Vibe13번,Opened
2024-09-08 오후 12:17:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:17:56,TRY,Reconnection
2024-09-08 오후 12:17:56,EV_Vibe13번,Opened
2024-09-08 오후 12:18:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:18:08,TRY,Reconnection
2024-09-08 오후 12:18:08,EV_Vibe13번,Opened
2024-09-08 오후 12:18:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:18:20,TRY,Reconnection
2024-09-08 오후 12:18:20,EV_Vibe13번,Opened
2024-09-08 오후 12:18:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:18:32,TRY,Reconnection
2024-09-08 오후 12:18:32,EV_Vibe13번,Opened
2024-09-08 오후 12:18:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:18:44,TRY,Reconnection
2024-09-08 오후 12:18:44,EV_Vibe13번,Opened
2024-09-08 오후 12:18:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:18:56,TRY,Reconnection
2024-09-08 오후 12:18:56,EV_Vibe13번,Opened
2024-09-08 오후 12:19:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:19:08,TRY,Reconnection
2024-09-08 오후 12:19:08,EV_Vibe13번,Opened
2024-09-08 오후 12:19:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:19:20,TRY,Reconnection
2024-09-08 오후 12:19:20,EV_Vibe13번,Opened
2024-09-08 오후 12:19:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:19:32,TRY,Reconnection
2024-09-08 오후 12:19:32,EV_Vibe13번,Opened
2024-09-08 오후 12:19:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:19:44,TRY,Reconnection
2024-09-08 오후 12:19:44,EV_Vibe13번,Opened
2024-09-08 오후 12:19:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:19:56,TRY,Reconnection
2024-09-08 오후 12:19:56,EV_Vibe13번,Opened
2024-09-08 오후 12:20:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:20:08,TRY,Reconnection
2024-09-08 오후 12:20:08,EV_Vibe13번,Opened
2024-09-08 오후 12:20:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:20:20,TRY,Reconnection
2024-09-08 오후 12:20:20,EV_Vibe13번,Opened
2024-09-08 오후 12:20:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:20:32,TRY,Reconnection
2024-09-08 오후 12:20:32,EV_Vibe13번,Opened
2024-09-08 오후 12:20:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:20:44,TRY,Reconnection
2024-09-08 오후 12:20:44,EV_Vibe13번,Opened
2024-09-08 오후 12:20:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:20:56,TRY,Reconnection
2024-09-08 오후 12:20:56,EV_Vibe13번,Opened
2024-09-08 오후 12:21:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:21:08,TRY,Reconnection
2024-09-08 오후 12:21:08,EV_Vibe13번,Opened
2024-09-08 오후 12:21:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:21:20,TRY,Reconnection
2024-09-08 오후 12:21:20,EV_Vibe13번,Opened
2024-09-08 오후 12:21:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:21:32,TRY,Reconnection
2024-09-08 오후 12:21:32,EV_Vibe13번,Opened
2024-09-08 오후 12:21:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:21:44,TRY,Reconnection
2024-09-08 오후 12:21:44,EV_Vibe13번,Opened
2024-09-08 오후 12:21:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:21:56,TRY,Reconnection
2024-09-08 오후 12:21:56,EV_Vibe13번,Opened
2024-09-08 오후 12:22:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:22:08,TRY,Reconnection
2024-09-08 오후 12:22:08,EV_Vibe13번,Opened
2024-09-08 오후 12:22:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:22:20,TRY,Reconnection
2024-09-08 오후 12:22:20,EV_Vibe13번,Opened
2024-09-08 오후 12:22:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:22:32,TRY,Reconnection
2024-09-08 오후 12:22:32,EV_Vibe13번,Opened
2024-09-08 오후 12:22:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:22:44,TRY,Reconnection
2024-09-08 오후 12:22:44,EV_Vibe13번,Opened
2024-09-08 오후 12:22:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:22:56,TRY,Reconnection
2024-09-08 오후 12:22:56,EV_Vibe13번,Opened
2024-09-08 오후 12:23:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:23:08,TRY,Reconnection
2024-09-08 오후 12:23:08,EV_Vibe13번,Opened
2024-09-08 오후 12:23:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:23:20,TRY,Reconnection
2024-09-08 오후 12:23:20,EV_Vibe13번,Opened
2024-09-08 오후 12:23:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:23:32,TRY,Reconnection
2024-09-08 오후 12:23:32,EV_Vibe13번,Opened
2024-09-08 오후 12:23:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:23:44,TRY,Reconnection
2024-09-08 오후 12:23:44,EV_Vibe13번,Opened
2024-09-08 오후 12:23:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:23:56,TRY,Reconnection
2024-09-08 오후 12:23:56,EV_Vibe13번,Opened
2024-09-08 오후 12:24:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:24:08,TRY,Reconnection
2024-09-08 오후 12:24:08,EV_Vibe13번,Opened
2024-09-08 오후 12:24:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:24:20,TRY,Reconnection
2024-09-08 오후 12:24:20,EV_Vibe13번,Opened
2024-09-08 오후 12:24:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:24:32,TRY,Reconnection
2024-09-08 오후 12:24:32,EV_Vibe13번,Opened
2024-09-08 오후 12:24:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:24:44,TRY,Reconnection
2024-09-08 오후 12:24:44,EV_Vibe13번,Opened
2024-09-08 오후 12:24:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:24:56,TRY,Reconnection
2024-09-08 오후 12:24:56,EV_Vibe13번,Opened
2024-09-08 오후 12:25:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:25:08,TRY,Reconnection
2024-09-08 오후 12:25:08,EV_Vibe13번,Opened
2024-09-08 오후 12:25:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:25:20,TRY,Reconnection
2024-09-08 오후 12:25:20,EV_Vibe13번,Opened
2024-09-08 오후 12:25:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:25:32,TRY,Reconnection
2024-09-08 오후 12:25:32,EV_Vibe13번,Opened
2024-09-08 오후 12:25:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:25:44,TRY,Reconnection
2024-09-08 오후 12:25:44,EV_Vibe13번,Opened
2024-09-08 오후 12:25:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:25:56,TRY,Reconnection
2024-09-08 오후 12:25:56,EV_Vibe13번,Opened
2024-09-08 오후 12:26:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:26:08,TRY,Reconnection
2024-09-08 오후 12:26:08,EV_Vibe13번,Opened
2024-09-08 오후 12:26:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:26:20,TRY,Reconnection
2024-09-08 오후 12:26:20,EV_Vibe13번,Opened
2024-09-08 오후 12:26:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:26:32,TRY,Reconnection
2024-09-08 오후 12:26:32,EV_Vibe13번,Opened
2024-09-08 오후 12:26:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:26:44,TRY,Reconnection
2024-09-08 오후 12:26:44,EV_Vibe13번,Opened
2024-09-08 오후 12:26:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:26:56,TRY,Reconnection
2024-09-08 오후 12:26:56,EV_Vibe13번,Opened
2024-09-08 오후 12:27:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:27:08,TRY,Reconnection
2024-09-08 오후 12:27:08,EV_Vibe13번,Opened
2024-09-08 오후 12:27:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:27:20,TRY,Reconnection
2024-09-08 오후 12:27:20,EV_Vibe13번,Opened
2024-09-08 오후 12:27:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:27:32,TRY,Reconnection
2024-09-08 오후 12:27:32,EV_Vibe13번,Opened
2024-09-08 오후 12:27:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:27:44,TRY,Reconnection
2024-09-08 오후 12:27:44,EV_Vibe13번,Opened
2024-09-08 오후 12:27:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:27:56,TRY,Reconnection
2024-09-08 오후 12:27:56,EV_Vibe13번,Opened
2024-09-08 오후 12:28:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:28:08,TRY,Reconnection
2024-09-08 오후 12:28:08,EV_Vibe13번,Opened
2024-09-08 오후 12:28:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:28:20,TRY,Reconnection
2024-09-08 오후 12:28:20,EV_Vibe13번,Opened
2024-09-08 오후 12:28:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:28:32,TRY,Reconnection
2024-09-08 오후 12:28:32,EV_Vibe13번,Opened
2024-09-08 오후 12:28:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:28:44,TRY,Reconnection
2024-09-08 오후 12:28:44,EV_Vibe13번,Opened
2024-09-08 오후 12:28:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:28:56,TRY,Reconnection
2024-09-08 오후 12:28:56,EV_Vibe13번,Opened
2024-09-08 오후 12:29:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:29:08,TRY,Reconnection
2024-09-08 오후 12:29:08,EV_Vibe13번,Opened
2024-09-08 오후 12:29:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:29:20,TRY,Reconnection
2024-09-08 오후 12:29:20,EV_Vibe13번,Opened
2024-09-08 오후 12:29:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:29:32,TRY,Reconnection
2024-09-08 오후 12:29:32,EV_Vibe13번,Opened
2024-09-08 오후 12:29:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:29:44,TRY,Reconnection
2024-09-08 오후 12:29:44,EV_Vibe13번,Opened
2024-09-08 오후 12:29:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:29:56,TRY,Reconnection
2024-09-08 오후 12:29:56,EV_Vibe13번,Opened
2024-09-08 오후 12:30:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:30:08,TRY,Reconnection
2024-09-08 오후 12:30:08,EV_Vibe13번,Opened
2024-09-08 오후 12:30:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:30:20,TRY,Reconnection
2024-09-08 오후 12:30:20,EV_Vibe13번,Opened
2024-09-08 오후 12:30:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:30:32,TRY,Reconnection
2024-09-08 오후 12:30:32,EV_Vibe13번,Opened
2024-09-08 오후 12:30:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:30:44,TRY,Reconnection
2024-09-08 오후 12:30:44,EV_Vibe13번,Opened
2024-09-08 오후 12:30:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:30:56,TRY,Reconnection
2024-09-08 오후 12:30:56,EV_Vibe13번,Opened
2024-09-08 오후 12:31:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:31:08,TRY,Reconnection
2024-09-08 오후 12:31:08,EV_Vibe13번,Opened
2024-09-08 오후 12:31:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:31:20,TRY,Reconnection
2024-09-08 오후 12:31:20,EV_Vibe13번,Opened
2024-09-08 오후 12:31:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:31:32,TRY,Reconnection
2024-09-08 오후 12:31:32,EV_Vibe13번,Opened
2024-09-08 오후 12:31:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:31:44,TRY,Reconnection
2024-09-08 오후 12:31:44,EV_Vibe13번,Opened
2024-09-08 오후 12:31:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:31:56,TRY,Reconnection
2024-09-08 오후 12:31:56,EV_Vibe13번,Opened
2024-09-08 오후 12:32:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:32:08,TRY,Reconnection
2024-09-08 오후 12:32:08,EV_Vibe13번,Opened
2024-09-08 오후 12:32:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:32:20,TRY,Reconnection
2024-09-08 오후 12:32:20,EV_Vibe13번,Opened
2024-09-08 오후 12:32:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:32:32,TRY,Reconnection
2024-09-08 오후 12:32:32,EV_Vibe13번,Opened
2024-09-08 오후 12:32:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:32:44,TRY,Reconnection
2024-09-08 오후 12:32:44,EV_Vibe13번,Opened
2024-09-08 오후 12:32:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:32:56,TRY,Reconnection
2024-09-08 오후 12:32:56,EV_Vibe13번,Opened
2024-09-08 오후 12:33:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:33:08,TRY,Reconnection
2024-09-08 오후 12:33:08,EV_Vibe13번,Opened
2024-09-08 오후 12:33:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:33:20,TRY,Reconnection
2024-09-08 오후 12:33:20,EV_Vibe13번,Opened
2024-09-08 오후 12:33:32,EV_Fiber13번,Connecting
2024-09-08 오후 12:33:32,TRY,Reconnection
2024-09-08 오후 12:33:32,EV_Vibe13번,Opened
2024-09-08 오후 12:33:44,EV_Fiber13번,Connecting
2024-09-08 오후 12:33:44,TRY,Reconnection
2024-09-08 오후 12:33:44,EV_Vibe13번,Opened
2024-09-08 오후 12:33:56,EV_Fiber13번,Connecting
2024-09-08 오후 12:33:56,TRY,Reconnection
2024-09-08 오후 12:33:56,EV_Vibe13번,Opened
2024-09-08 오후 12:34:08,EV_Fiber13번,Connecting
2024-09-08 오후 12:34:08,TRY,Reconnection
2024-09-08 오후 12:34:08,EV_Vibe13번,Opened
2024-09-08 오후 12:34:20,EV_Fiber13번,Connecting
2024-09-08 오후 12:34:20,TRY,Reconnection
2024-09-08 오후 12:34:20,EV_Vibe13번,Opened
2024-09-08 오후 12:34:34,EV_Fiber13번,Connecting
